snapshot_id,snapshot_date,store_id,product_id,qty_on_hand,qty_reserved,qty_on_order,reorder_point
INV0001688,2025-12-05,STOR0011,PROD00405,338,18,117,108
INV0001689,2025-12-17,STOR0050,PROD00358,537,42,120,42
INV0001690,2025-12-25,STOR0033,PROD00053,83,20,169,23
INV0001691,2025-12-18,STOR0023,PROD00456,547,28,111,63
INV0001692,2025-12-26,STOR0035,PROD00320,185,30,81,88
INV0001693,2025-12-14,STOR0028,PROD00040,520,50,173,30
INV0001694,2026-01-01,STOR0052,PROD00251,59,33,189,41
INV0001695,2025-12-25,STOR0025,PROD00111,147,24,3,69
INV0001696,2025-12-30,STOR0034,PROD00234,672,25,138,23
INV0001697,2025-12-31,STOR0024,PROD00262,14,0,167,23
INV0001698,2025-12-31,STOR0044,PROD00276,448,5,198,84
INV0001699,2025-12-23,STOR0014,PROD00365,675,10,159,68
INV0001700,2025-12-02,STOR0041,PROD00281,276,21,150,65
INV0001701,2025-12-07,STOR0006,PROD00074,468,33,139,109
INV0001702,2025-12-13,STOR0053,PROD00329,101,35,19,25
INV0001703,2025-12-21,STOR0022,PROD00273,671,39,67,55
INV0001704,2025-12-23,STOR0054,PROD00414,393,12,26,28
INV0001705,2025-12-19,STOR0005,PROD00148,113,41,86,77
INV0001706,2025-12-22,STOR0044,PROD00157,557,9,63,84
INV0001707,2025-12-25,STOR0010,PROD00498,228,0,119,43
INV0001708,2025-12-22,STOR0016,PROD00002,774,26,122,90
INV0001709,2025-12-04,STOR0044,PROD00044,60,42,83,78
INV0001710,2025-12-05,STOR0025,PROD00108,715,17,105,108
INV0001711,2025-12-27,STOR0016,PROD00475,781,0,47,98
INV0001712,2025-12-09,STOR0005,PROD00343,379,27,177,70
INV0001713,2025-12-28,STOR0025,PROD00128,94,9,144,113
INV0001714,2025-12-23,STOR0009,PROD00275,288,45,192,69
INV0001715,2025-12-05,STOR0014,PROD00333,530,50,178,27
INV0001716,2025-12-29,STOR0040,PROD00153,473,33,19,99
INV0001717,2025-12-26,STOR0038,PROD00474,54,5,146,95
INV0001718,2025-12-21,STOR0022,PROD00062,313,27,131,80
INV0001719,2025-12-29,STOR0047,PROD00469,771,29,136,92
INV0001720,2025-12-24,STOR0052,PROD00433,141,10,108,89
INV0001721,2025-12-16,STOR0025,PROD00118,655,31,169,88
INV0001722,2025-12-22,STOR0042,PROD00484,374,13,130,109
INV0001723,2025-12-06,STOR0058,PROD00310,575,24,170,48
INV0001724,2025-12-06,STOR0007,PROD00195,3,1,195,111
INV0001725,2025-12-26,STOR0055,PROD00036,462,47,9,68
INV0001726,2025-12-16,STOR0058,PROD00029,40,40,110,99
INV0001727,2025-12-15,STOR0054,PROD00045,477,46,74,68
INV0001728,2025-12-03,STOR0032,PROD00017,651,46,109,88
INV0001729,2025-12-02,STOR0021,PROD00413,247,6,164,109
INV0001730,2025-12-11,STOR0051,PROD00254,242,33,39,114
INV0001731,2025-12-21,STOR0008,PROD00382,505,14,59,94
INV0001732,2025-12-30,STOR0060,PROD00457,219,12,59,17
INV0001733,2026-01-01,STOR0016,PROD00264,412,42,62,35
INV0001734,2025-12-07,STOR0039,PROD00260,291,48,6,104
INV0001735,2025-12-17,STOR0024,PROD00487,509,17,21,88
INV0001736,2025-12-09,STOR0006,PROD00260,138,7,93,23
INV0001737,2025-12-09,STOR0057,PROD00454,38,35,172,117
INV0001738,2025-12-19,STOR0046,PROD00272,422,5,67,21
INV0001739,2025-12-05,STOR0001,PROD00499,7,6,53,112
INV0001740,2025-12-21,STOR0047,PROD00196,106,24,132,114
INV0001741,2025-12-20,STOR0030,PROD00432,796,45,131,93
INV0001742,2025-12-27,STOR0017,PROD00415,713,39,79,96
INV0001743,2025-12-13,STOR0038,PROD00235,698,36,152,70
INV0001744,2025-12-13,STOR0001,PROD00489,181,39,164,87
INV0001745,2025-12-31,STOR0030,PROD00265,475,39,86,52
INV0001746,2025-12-04,STOR0029,PROD00007,474,15,156,31
INV0001747,2025-12-14,STOR0023,PROD00211,464,16,32,103
INV0001748,2025-12-27,STOR0032,PROD00483,244,26,69,43
INV0001749,2025-12-29,STOR0012,PROD00077,783,16,96,23
INV0001750,2025-12-17,STOR0010,PROD00159,31,2,157,37
INV0001751,2025-12-17,STOR0033,PROD00237,175,39,188,69
INV0001752,2025-12-03,STOR0036,PROD00074,758,45,87,107
INV0001753,2025-12-26,STOR0022,PROD00282,309,19,50,119
INV0001754,2025-12-13,STOR0044,PROD00423,144,9,92,103
INV0001755,2025-12-09,STOR0024,PROD00480,56,33,105,17
INV0001756,2025-12-11,STOR0028,PROD00124,84,29,80,100
INV0001757,2025-12-03,STOR0031,PROD00040,733,33,120,96
INV0001758,2025-12-09,STOR0018,PROD00349,66,14,22,85
INV0001759,2025-12-06,STOR0037,PROD00312,278,33,19,93
INV0001760,2025-12-12,STOR0004,PROD00190,711,9,72,66
INV0001761,2025-12-21,STOR0054,PROD00430,681,45,50,67
INV0001762,2025-12-14,STOR0009,PROD00147,80,16,199,93
INV0001763,2025-12-25,STOR0040,PROD00041,174,3,4,85
INV0001764,2025-12-31,STOR0054,PROD00199,352,31,50,20
INV0001765,2025-12-05,STOR0025,PROD00392,739,18,193,86
INV0001766,2025-12-29,STOR0026,PROD00199,379,43,12,15
INV0001767,2025-12-25,STOR0033,PROD00093,771,49,106,110
INV0001768,2025-12-23,STOR0050,PROD00425,785,27,70,51
INV0001769,2025-12-02,STOR0030,PROD00352,309,50,49,62
INV0001770,2025-12-21,STOR0029,PROD00263,12,1,63,65
INV0001771,2025-12-08,STOR0008,PROD00417,630,17,122,78
INV0001772,2025-12-23,STOR0033,PROD00029,587,6,80,56
INV0001773,2025-12-29,STOR0017,PROD00069,795,9,135,111
INV0001774,2025-12-20,STOR0006,PROD00273,122,3,150,44
INV0001775,2025-12-04,STOR0014,PROD00345,586,34,198,83
INV0001776,2025-12-05,STOR0011,PROD00434,577,2,163,19
INV0001777,2025-12-15,STOR0041,PROD00316,683,6,135,89
INV0001778,2025-12-19,STOR0012,PROD00424,238,3,0,36
INV0001779,2025-12-08,STOR0040,PROD00219,0,0,48,103
INV0001780,2025-12-25,STOR0027,PROD00161,169,42,58,101
INV0001781,2025-12-26,STOR0007,PROD00080,614,19,22,22
INV0001782,2025-12-29,STOR0033,PROD00433,641,48,135,82
INV0001783,2025-12-19,STOR0060,PROD00303,595,13,63,24
INV0001784,2025-12-27,STOR0019,PROD00108,253,16,158,119
INV0001785,2025-12-18,STOR0014,PROD00058,19,8,154,105
INV0001786,2025-12-27,STOR0052,PROD00181,787,21,113,110
INV0001787,2025-12-12,STOR0048,PROD00343,101,28,27,38
INV0001788,2025-12-03,STOR0052,PROD00266,486,35,132,92
INV0001789,2025-12-30,STOR0011,PROD00019,419,11,178,70
INV0001790,2025-12-02,STOR0014,PROD00108,352,45,104,17
INV0001791,2025-12-08,STOR0049,PROD00211,450,8,153,79
INV0001792,2025-12-28,STOR0045,PROD00311,438,38,107,52
INV0001793,2025-12-23,STOR0048,PROD00495,616,1,176,79
INV0001794,2025-12-10,STOR0009,PROD00402,326,27,110,27
INV0001795,2025-12-31,STOR0050,PROD00386,741,18,89,92
INV0001796,2025-12-17,STOR0010,PROD00095,408,40,19,23
INV0001797,2025-12-26,STOR0044,PROD00060,402,24,104,106
INV0001798,2025-12-10,STOR0032,PROD00346,598,20,133,75
INV0001799,2025-12-10,STOR0046,PROD00336,799,13,118,40
INV0001800,2025-12-30,STOR0045,PROD00321,558,9,192,98
INV0001801,2025-12-06,STOR0016,PROD00231,34,32,199,71
INV0001802,2025-12-22,STOR0008,PROD00322,269,12,136,113
INV0001803,2025-12-11,STOR0056,PROD00419,720,32,12,71
INV0001804,2025-12-30,STOR0054,PROD00216,254,16,189,54
INV0001805,2025-12-05,STOR0059,PROD00459,95,37,132,63
INV0001806,2025-12-15,STOR0023,PROD00052,461,35,65,42
INV0001807,2025-12-12,STOR0054,PROD00450,555,8,35,17
INV0001808,2026-01-01,STOR0002,PROD00150,437,46,113,67
INV0001809,2025-12-06,STOR0006,PROD00251,710,33,106,46
INV0001810,2025-12-18,STOR0035,PROD00004,14,5,114,66
INV0001811,2025-12-13,STOR0047,PROD00323,86,30,143,93
INV0001812,2025-12-20,STOR0008,PROD00055,643,40,139,68
INV0001813,2025-12-28,STOR0053,PROD00205,305,1,29,90
INV0001814,2025-12-22,STOR0049,PROD00118,623,21,34,92
INV0001815,2025-12-30,STOR0056,PROD00082,185,22,195,51
INV0001816,2025-12-22,STOR0014,PROD00490,765,35,117,27
INV0001817,2025-12-14,STOR0024,PROD00494,426,30,63,52
INV0001818,2025-12-30,STOR0049,PROD00391,547,23,170,40
INV0001819,2025-12-26,STOR0005,PROD00114,3,3,54,39
INV0001820,2025-12-15,STOR0017,PROD00446,99,29,126,91
INV0001821,2025-12-02,STOR0036,PROD00101,735,24,187,109
INV0001822,2025-12-14,STOR0026,PROD00179,392,7,151,31
INV0001823,2025-12-07,STOR0024,PROD00239,166,19,136,26
INV0001824,2025-12-14,STOR0059,PROD00328,569,38,158,38
INV0001825,2025-12-19,STOR0041,PROD00051,364,7,131,68
INV0001826,2025-12-20,STOR0018,PROD00286,145,48,86,20
INV0001827,2025-12-28,STOR0005,PROD00045,755,32,118,98
INV0001828,2025-12-09,STOR0045,PROD00370,264,16,196,44
INV0001829,2025-12-03,STOR0045,PROD00420,167,23,23,113
INV0001830,2025-12-24,STOR0037,PROD00451,777,21,115,90
INV0001831,2025-12-02,STOR0004,PROD00496,668,5,9,50
INV0001832,2025-12-21,STOR0024,PROD00439,748,38,9,15
INV0001833,2025-12-25,STOR0019,PROD00226,698,6,180,53
INV0001834,2025-12-13,STOR0018,PROD00041,1,0,173,66
INV0001835,2025-12-03,STOR0041,PROD00150,590,42,46,19
INV0001836,2025-12-17,STOR0025,PROD00179,474,23,142,68
INV0001837,2025-12-14,STOR0034,PROD00367,711,26,39,59
INV0001838,2025-12-07,STOR0020,PROD00073,309,10,83,101
INV0001839,2025-12-24,STOR0042,PROD00081,604,40,53,12
INV0001840,2025-12-28,STOR0017,PROD00200,272,0,51,61
INV0001841,2025-12-15,STOR0049,PROD00160,449,41,89,120
INV0001842,2025-12-24,STOR0051,PROD00078,758,32,172,13
INV0001843,2025-12-31,STOR0055,PROD00092,787,29,29,48
INV0001844,2025-12-15,STOR0031,PROD00500,404,20,136,114
INV0001845,2025-12-05,STOR0002,PROD00445,519,14,125,19
INV0001846,2025-12-20,STOR0059,PROD00158,736,17,45,61
INV0001847,2025-12-24,STOR0006,PROD00233,248,3,103,94
INV0001848,2025-12-29,STOR0028,PROD00234,674,6,26,20
INV0001849,2025-12-27,STOR0053,PROD00019,385,50,197,39
INV0001850,2025-12-26,STOR0028,PROD00069,775,40,28,89
INV0001851,2025-12-17,STOR0054,PROD00252,97,32,174,110
INV0001852,2025-12-02,STOR0015,PROD00498,49,42,31,98
INV0001853,2025-12-10,STOR0019,PROD00487,193,17,30,107
INV0001854,2025-12-24,STOR0036,PROD00441,402,34,181,21
INV0001855,2025-12-13,STOR0004,PROD00448,420,21,75,100
INV0001856,2025-12-24,STOR0004,PROD00340,251,19,84,55
INV0001857,2025-12-21,STOR0019,PROD00465,2,2,181,27
INV0001858,2025-12-29,STOR0036,PROD00331,204,20,63,48
INV0001859,2026-01-01,STOR0032,PROD00451,521,23,134,56
INV0001860,2025-12-08,STOR0024,PROD00089,713,19,141,19
INV0001861,2025-12-29,STOR0008,PROD00258,433,33,68,78
INV0001862,2025-12-18,STOR0048,PROD00207,244,6,114,107
INV0001863,2025-12-03,STOR0052,PROD00100,421,45,49,57
INV0001864,2025-12-18,STOR0011,PROD00095,8,1,35,46
INV0001865,2025-12-30,STOR0040,PROD00204,382,21,68,43
INV0001866,2025-12-27,STOR0060,PROD00425,313,21,102,73
INV0001867,2026-01-01,STOR0010,PROD00159,39,26,198,51
INV0001868,2025-12-10,STOR0048,PROD00106,102,35,175,79
INV0001869,2025-12-24,STOR0056,PROD00203,347,28,153,102
INV0001870,2025-12-24,STOR0036,PROD00198,652,14,93,62
INV0001871,2025-12-07,STOR0051,PROD00020,725,50,1,43
INV0001872,2025-12-30,STOR0008,PROD00342,180,9,197,15
INV0001873,2025-12-22,STOR0020,PROD00289,414,23,114,77
INV0001874,2025-12-02,STOR0050,PROD00318,166,5,23,41
INV0001875,2025-12-07,STOR0015,PROD00039,268,13,106,29
INV0001876,2025-12-18,STOR0048,PROD00214,60,0,86,43
INV0001877,2025-12-23,STOR0048,PROD00066,640,10,38,113
INV0001878,2025-12-29,STOR0011,PROD00381,466,24,55,47
INV0001879,2025-12-07,STOR0052,PROD00477,555,50,96,49
INV0001880,2025-12-27,STOR0041,PROD00319,746,27,161,82
INV0001881,2026-01-01,STOR0040,PROD00189,755,29,26,47
INV0001882,2025-12-28,STOR0017,PROD00346,406,42,172,80
INV0001883,2025-12-29,STOR0029,PROD00181,223,28,180,76
INV0001884,2025-12-15,STOR0006,PROD00245,6,4,155,71
INV0001885,2025-12-09,STOR0022,PROD00221,540,12,147,31
INV0001886,2025-12-06,STOR0042,PROD00034,300,45,56,76
INV0001887,2025-12-23,STOR0007,PROD00372,509,25,92,60
INV0001888,2025-12-18,STOR0051,PROD00403,23,10,198,104
INV0001889,2025-12-02,STOR0054,PROD00039,124,14,30,33
INV0001890,2025-12-16,STOR0005,PROD00385,397,10,149,73
INV0001891,2025-12-24,STOR0027,PROD00068,359,0,57,61
INV0001892,2025-12-27,STOR0051,PROD00219,734,21,193,43
INV0001893,2025-12-30,STOR0047,PROD00143,727,36,8,50
INV0001894,2026-01-01,STOR0043,PROD00369,14,13,15,116
INV0001895,2025-12-29,STOR0041,PROD00184,49,6,37,22
INV0001896,2025-12-27,STOR0035,PROD00424,168,2,186,109
INV0001897,2025-12-23,STOR0027,PROD00291,686,44,128,101
INV0001898,2025-12-04,STOR0046,PROD00485,555,40,110,58
INV0001899,2025-12-22,STOR0010,PROD00283,323,14,193,103
INV0001900,2025-12-25,STOR0058,PROD00293,668,25,144,92
INV0001901,2025-12-23,STOR0043,PROD00432,160,30,6,27
INV0001902,2025-12-20,STOR0006,PROD00216,754,34,180,98
INV0001903,2025-12-06,STOR0043,PROD00208,491,3,185,37
INV0001904,2025-12-06,STOR0030,PROD00149,231,26,35,119
INV0001905,2025-12-24,STOR0058,PROD00452,127,10,113,115
INV0001906,2025-12-23,STOR0058,PROD00041,70,24,132,16
INV0001907,2025-12-23,STOR0002,PROD00414,104,47,173,66
INV0001908,2026-01-01,STOR0056,PROD00448,403,2,28,64
INV0001909,2025-12-05,STOR0048,PROD00419,497,30,12,94
INV0001910,2025-12-31,STOR0013,PROD00265,609,50,181,30
INV0001911,2025-12-30,STOR0055,PROD00149,545,6,47,100
INV0001912,2025-12-25,STOR0060,PROD00419,183,36,89,107
INV0001913,2025-12-25,STOR0035,PROD00225,707,12,65,60
INV0001914,2025-12-13,STOR0019,PROD00398,648,14,179,45
INV0001915,2025-12-13,STOR0047,PROD00255,91,36,64,34
INV0001916,2025-12-20,STOR0045,PROD00212,516,18,99,51
INV0001917,2025-12-06,STOR0030,PROD00028,764,12,196,89
INV0001918,2025-12-26,STOR0043,PROD00096,328,14,140,117
INV0001919,2025-12-07,STOR0009,PROD00036,154,48,136,35
INV0001920,2025-12-21,STOR0001,PROD00308,770,34,119,102
INV0001921,2025-12-08,STOR0013,PROD00111,520,19,135,97
INV0001922,2025-12-03,STOR0018,PROD00262,336,13,163,53
INV0001923,2025-12-12,STOR0059,PROD00289,24,7,105,43
INV0001924,2025-12-26,STOR0058,PROD00453,732,3,32,88
INV0001925,2025-12-26,STOR0021,PROD00276,126,10,9,115
INV0001926,2025-12-29,STOR0041,PROD00068,250,45,3,15
INV0001927,2025-12-06,STOR0031,PROD00116,657,10,146,25
INV0001928,2025-12-12,STOR0057,PROD00294,168,33,168,60
INV0001929,2025-12-12,STOR0004,PROD00128,36,10,140,112
INV0001930,2025-12-16,STOR0052,PROD00138,71,9,175,82
INV0001931,2025-12-05,STOR0039,PROD00132,606,17,144,107
INV0001932,2025-12-25,STOR0027,PROD00136,581,37,151,14
INV0001933,2025-12-13,STOR0012,PROD00288,207,34,70,49
INV0001934,2025-12-26,STOR0056,PROD00039,18,2,115,115
INV0001935,2025-12-18,STOR0032,PROD00144,557,37,170,70
INV0001936,2025-12-27,STOR0056,PROD00005,682,24,68,92
INV0001937,2025-12-10,STOR0035,PROD00204,389,50,85,70
INV0001938,2025-12-09,STOR0058,PROD00179,535,47,80,26
INV0001939,2025-12-17,STOR0004,PROD00147,527,13,67,98
INV0001940,2025-12-25,STOR0060,PROD00331,370,1,39,14
INV0001941,2025-12-12,STOR0007,PROD00167,308,4,119,91
INV0001942,2025-12-03,STOR0036,PROD00293,437,27,38,45
INV0001943,2025-12-12,STOR0010,PROD00316,226,18,111,66
INV0001944,2025-12-06,STOR0058,PROD00335,176,25,14,116
INV0001945,2025-12-31,STOR0021,PROD00174,417,45,88,34
INV0001946,2025-12-03,STOR0018,PROD00264,613,5,89,83
INV0001947,2025-12-25,STOR0021,PROD00141,650,26,55,74
INV0001948,2025-12-21,STOR0033,PROD00338,687,14,43,111
INV0001949,2025-12-18,STOR0055,PROD00017,245,38,60,51
INV0001950,2025-12-29,STOR0021,PROD00449,195,8,105,67
INV0001951,2025-12-16,STOR0021,PROD00392,186,35,152,111
INV0001952,2025-12-11,STOR0036,PROD00246,343,48,54,114
INV0001953,2025-12-03,STOR0034,PROD00361,781,37,87,23
INV0001954,2025-12-25,STOR0009,PROD00227,234,48,66,91
INV0001955,2025-12-18,STOR0042,PROD00064,763,21,106,27
INV0001956,2025-12-29,STOR0014,PROD00466,765,42,55,103
INV0001957,2025-12-10,STOR0002,PROD00312,652,24,20,118
INV0001958,2025-12-02,STOR0055,PROD00193,191,23,115,33
INV0001959,2025-12-15,STOR0012,PROD00008,727,25,21,55
INV0001960,2025-12-02,STOR0022,PROD00497,278,29,82,30
INV0001961,2025-12-08,STOR0038,PROD00358,514,41,139,69
INV0001962,2025-12-10,STOR0036,PROD00452,535,9,52,111
INV0001963,2025-12-28,STOR0008,PROD00127,212,41,200,52
INV0001964,2025-12-24,STOR0020,PROD00145,596,37,63,71
INV0001965,2025-12-09,STOR0050,PROD00480,125,28,193,102
INV0001966,2025-12-25,STOR0005,PROD00272,455,47,76,55
INV0001967,2025-12-08,STOR0052,PROD00423,159,8,53,102
INV0001968,2025-12-16,STOR0008,PROD00486,427,39,53,68
INV0001969,2025-12-13,STOR0040,PROD00392,108,45,77,15
INV0001970,2025-12-25,STOR0048,PROD00049,346,34,136,32
INV0001971,2025-12-02,STOR0043,PROD00459,446,31,35,43
INV0001972,2025-12-27,STOR0042,PROD00174,545,20,61,107
INV0001973,2025-12-20,STOR0007,PROD00122,277,27,102,108
INV0001974,2025-12-12,STOR0042,PROD00320,618,1,174,14
INV0001975,2025-12-15,STOR0031,PROD00270,330,10,112,37
INV0001976,2025-12-31,STOR0009,PROD00008,80,6,94,16
INV0001977,2025-12-09,STOR0031,PROD00497,331,16,161,65
INV0001978,2025-12-26,STOR0040,PROD00257,31,2,173,102
INV0001979,2025-12-05,STOR0001,PROD00235,780,46,79,60
INV0001980,2025-12-18,STOR0045,PROD00470,667,30,197,96
INV0001981,2025-12-24,STOR0051,PROD00449,264,32,41,86
INV0001982,2026-01-01,STOR0034,PROD00421,419,10,12,11
INV0001983,2025-12-21,STOR0011,PROD00165,638,27,122,59
INV0001984,2025-12-26,STOR0040,PROD00379,617,33,166,10
INV0001985,2025-12-13,STOR0022,PROD00134,761,41,108,56
INV0001986,2025-12-11,STOR0038,PROD00465,435,1,171,108
INV0001987,2025-12-26,STOR0046,PROD00402,639,30,80,40
INV0001988,2025-12-07,STOR0054,PROD00120,626,30,161,95
INV0001989,2025-12-29,STOR0034,PROD00163,479,47,87,120
INV0001990,2025-12-26,STOR0022,PROD00324,266,39,116,62
INV0001991,2025-12-09,STOR0036,PROD00224,639,17,47,53
INV0001992,2025-12-04,STOR0007,PROD00325,143,2,47,47
INV0001993,2025-12-23,STOR0028,PROD00449,142,6,50,10
INV0001994,2025-12-10,STOR0020,PROD00223,617,5,119,36
INV0001995,2025-12-08,STOR0059,PROD00356,394,13,160,87
INV0001996,2025-12-12,STOR0019,PROD00010,454,13,4,51
INV0001997,2025-12-27,STOR0011,PROD00243,60,41,110,107
INV0001998,2025-12-03,STOR0005,PROD00227,388,47,142,79
INV0001999,2025-12-16,STOR0025,PROD00182,590,5,41,44
INV0002000,2025-12-02,STOR0013,PROD00393,692,19,196,91
INV0002001,2025-12-06,STOR0052,PROD00127,746,30,23,44
INV0002002,2025-12-12,STOR0052,PROD00044,524,28,34,107
INV0002003,2025-12-07,STOR0053,PROD00361,70,42,7,77
INV0002004,2025-12-09,STOR0021,PROD00344,231,16,139,65
INV0002005,2025-12-29,STOR0030,PROD00465,204,13,166,98
INV0002006,2025-12-16,STOR0048,PROD00134,13,1,28,64
INV0002007,2025-12-10,STOR0043,PROD00265,398,2,79,97
INV0002008,2025-12-20,STOR0028,PROD00430,535,35,134,19
INV0002009,2026-01-01,STOR0028,PROD00372,73,11,36,73
INV0002010,2025-12-08,STOR0015,PROD00131,222,28,57,68
INV0002011,2025-12-04,STOR0006,PROD00338,94,42,158,30
INV0002012,2025-12-10,STOR0051,PROD00208,630,11,22,40
INV0002013,2025-12-27,STOR0025,PROD00295,490,3,112,44
INV0002014,2025-12-24,STOR0038,PROD00072,321,48,97,59
INV0002015,2025-12-31,STOR0013,PROD00433,166,10,176,48
INV0002016,2025-12-09,STOR0044,PROD00172,415,30,176,56
INV0002017,2025-12-17,STOR0028,PROD00293,107,9,166,39
INV0002018,2025-12-03,STOR0009,PROD00246,202,4,67,10
INV0002019,2025-12-16,STOR0028,PROD00392,482,34,64,10
INV0002020,2025-12-25,STOR0037,PROD00156,575,21,95,20
INV0002021,2025-12-23,STOR0014,PROD00346,437,0,173,94
INV0002022,2025-12-11,STOR0040,PROD00070,301,35,160,56
INV0002023,2025-12-07,STOR0033,PROD00422,302,45,105,54
INV0002024,2025-12-30,STOR0053,PROD00287,243,4,187,80
INV0002025,2025-12-16,STOR0017,PROD00329,161,29,84,60
INV0002026,2025-12-17,STOR0013,PROD00317,72,35,138,11
INV0002027,2025-12-12,STOR0031,PROD00283,697,5,15,94
INV0002028,2025-12-05,STOR0035,PROD00348,208,12,105,35
INV0002029,2025-12-21,STOR0010,PROD00331,435,32,10,47
INV0002030,2025-12-10,STOR0015,PROD00108,570,37,90,73
INV0002031,2025-12-20,STOR0030,PROD00139,414,37,170,51
INV0002032,2025-12-28,STOR0041,PROD00119,613,48,146,84
INV0002033,2025-12-10,STOR0031,PROD00210,458,36,189,33
INV0002034,2025-12-03,STOR0026,PROD00111,710,16,112,42
INV0002035,2025-12-22,STOR0010,PROD00019,174,6,29,55
INV0002036,2025-12-14,STOR0051,PROD00014,226,4,7,36
INV0002037,2025-12-12,STOR0028,PROD00395,597,10,135,62
INV0002038,2025-12-17,STOR0006,PROD00177,668,19,152,24
INV0002039,2025-12-18,STOR0028,PROD00350,146,42,120,37
INV0002040,2025-12-13,STOR0005,PROD00114,537,28,124,32
INV0002041,2025-12-15,STOR0013,PROD00308,165,15,65,115
INV0002042,2025-12-16,STOR0014,PROD00345,10,5,130,120
INV0002043,2026-01-01,STOR0053,PROD00322,235,43,95,33
INV0002044,2025-12-28,STOR0028,PROD00471,734,9,67,50
INV0002045,2025-12-11,STOR0050,PROD00017,114,27,139,28
INV0002046,2025-12-13,STOR0009,PROD00148,673,46,129,62
INV0002047,2025-12-27,STOR0058,PROD00192,128,39,56,88
INV0002048,2025-12-18,STOR0013,PROD00166,50,31,24,47
INV0002049,2025-12-03,STOR0019,PROD00462,22,15,74,39
INV0002050,2025-12-10,STOR0008,PROD00112,718,29,116,35
INV0002051,2025-12-26,STOR0056,PROD00114,128,20,86,79
INV0002052,2025-12-27,STOR0050,PROD00384,442,25,182,56
INV0002053,2025-12-31,STOR0041,PROD00254,441,36,53,92
INV0002054,2025-12-16,STOR0021,PROD00498,533,2,121,14
INV0002055,2025-12-04,STOR0043,PROD00231,446,35,79,118
INV0002056,2025-12-16,STOR0040,PROD00001,162,41,164,74
INV0002057,2025-12-08,STOR0015,PROD00192,174,38,148,65
INV0002058,2025-12-25,STOR0014,PROD00147,449,13,103,34
INV0002059,2025-12-11,STOR0037,PROD00059,581,2,98,65
INV0002060,2025-12-21,STOR0042,PROD00003,791,42,3,86
INV0002061,2025-12-14,STOR0053,PROD00338,132,21,196,39
INV0002062,2026-01-01,STOR0004,PROD00498,315,26,11,26
INV0002063,2025-12-02,STOR0052,PROD00226,727,11,57,20
INV0002064,2025-12-14,STOR0010,PROD00256,65,40,27,63
INV0002065,2025-12-30,STOR0038,PROD00034,21,16,36,25
INV0002066,2025-12-21,STOR0027,PROD00053,140,43,167,115
INV0002067,2025-12-09,STOR0010,PROD00061,429,29,195,49
INV0002068,2025-12-12,STOR0024,PROD00005,54,11,134,50
INV0002069,2025-12-16,STOR0034,PROD00398,569,17,100,21
INV0002070,2025-12-30,STOR0051,PROD00359,327,31,51,49
INV0002071,2025-12-07,STOR0045,PROD00078,26,24,51,15
INV0002072,2025-12-09,STOR0034,PROD00307,736,10,180,106
INV0002073,2025-12-24,STOR0049,PROD00087,159,5,50,106
INV0002074,2025-12-24,STOR0030,PROD00156,665,36,186,38
INV0002075,2025-12-14,STOR0038,PROD00460,23,5,26,29
INV0002076,2025-12-12,STOR0027,PROD00243,786,47,69,77
INV0002077,2026-01-01,STOR0006,PROD00374,667,48,169,73
INV0002078,2025-12-10,STOR0059,PROD00116,512,31,193,21
INV0002079,2025-12-15,STOR0051,PROD00242,473,5,71,15
INV0002080,2025-12-14,STOR0029,PROD00053,334,38,115,36
INV0002081,2025-12-10,STOR0006,PROD00028,322,0,185,50
INV0002082,2025-12-24,STOR0014,PROD00482,141,47,190,59
INV0002083,2025-12-13,STOR0030,PROD00306,468,35,85,106
INV0002084,2025-12-28,STOR0026,PROD00068,111,22,138,38
INV0002085,2025-12-04,STOR0047,PROD00475,75,19,125,93
INV0002086,2025-12-03,STOR0024,PROD00404,31,21,37,36
INV0002087,2025-12-30,STOR0043,PROD00017,43,7,65,67
INV0002088,2025-12-08,STOR0059,PROD00375,472,36,134,79
INV0002089,2026-01-01,STOR0023,PROD00247,77,48,19,117
INV0002090,2025-12-31,STOR0054,PROD00234,388,7,71,69
INV0002091,2025-12-12,STOR0030,PROD00023,619,28,152,19
INV0002092,2025-12-30,STOR0001,PROD00191,75,30,91,86
INV0002093,2025-12-04,STOR0055,PROD00006,609,44,109,60
INV0002094,2025-12-08,STOR0037,PROD00028,786,10,83,10
INV0002095,2026-01-01,STOR0046,PROD00097,618,37,27,93
INV0002096,2025-12-29,STOR0021,PROD00179,482,10,133,33
INV0002097,2025-12-31,STOR0046,PROD00169,506,24,110,33
INV0002098,2025-12-20,STOR0021,PROD00073,225,14,35,79
INV0002099,2025-12-09,STOR0010,PROD00391,419,42,121,85
INV0002100,2025-12-05,STOR0008,PROD00035,418,21,40,117
INV0002101,2025-12-17,STOR0001,PROD00417,58,25,104,57
INV0002102,2025-12-06,STOR0007,PROD00318,281,13,9,50
INV0002103,2025-12-10,STOR0042,PROD00259,539,21,184,12
INV0002104,2025-12-04,STOR0021,PROD00269,271,29,109,102
INV0002105,2025-12-27,STOR0048,PROD00440,275,18,179,76
INV0002106,2025-12-06,STOR0039,PROD00062,335,17,78,98
INV0002107,2025-12-19,STOR0037,PROD00122,348,40,144,73
INV0002108,2025-12-13,STOR0023,PROD00428,778,13,160,10
INV0002109,2025-12-12,STOR0021,PROD00439,502,32,81,56
