order_line_id,order_id,line_number,product_id,quantity,unit_price,discount_amount,line_total
LINE00000378,ORD0000124,3,PROD00445,6,990.93,0.0,5945.58
LINE00000379,ORD0000124,4,PROD00206,1,604.2,0.0,604.2
LINE00000380,ORD0000125,1,PROD00114,2,910.53,0.0,1821.06
LINE00000381,ORD0000125,2,PROD00021,2,848.42,0.0,1696.84
LINE00000382,ORD0000126,1,PROD00353,4,882.84,176.57,3354.79
LINE00000383,ORD0000126,2,PROD00448,5,977.29,244.32,4642.13
LINE00000384,ORD0000126,3,PROD00096,1,546.59,0.0,546.59
LINE00000385,ORD0000127,1,PROD00219,1,550.5,27.53,522.97
LINE00000386,ORD0000127,2,PROD00295,4,58.31,11.66,221.58
LINE00000387,ORD0000127,3,PROD00264,6,810.17,0.0,4861.02
LINE00000388,ORD0000128,1,PROD00486,6,181.84,0.0,1091.04
LINE00000389,ORD0000128,2,PROD00210,1,507.93,50.79,457.14
LINE00000390,ORD0000128,3,PROD00108,3,418.64,251.18,1004.74
LINE00000391,ORD0000129,1,PROD00255,4,917.08,0.0,3668.32
LINE00000392,ORD0000129,2,PROD00364,3,1039.45,623.67,2494.68
LINE00000393,ORD0000130,1,PROD00008,1,220.86,0.0,220.86
LINE00000394,ORD0000130,2,PROD00101,6,904.31,0.0,5425.86
LINE00000395,ORD0000130,3,PROD00264,5,525.96,0.0,2629.8
LINE00000396,ORD0000131,1,PROD00026,3,701.77,105.27,2000.04
LINE00000397,ORD0000131,2,PROD00283,1,11.39,0.0,11.39
LINE00000398,ORD0000132,1,PROD00055,1,1082.5,54.12,1028.38
LINE00000399,ORD0000132,2,PROD00455,4,760.45,304.18,2737.62
LINE00000400,ORD0000133,1,PROD00347,1,712.94,142.59,570.35
LINE00000401,ORD0000133,2,PROD00245,5,759.53,0.0,3797.65
LINE00000402,ORD0000133,3,PROD00304,1,681.83,68.18,613.65
LINE00000403,ORD0000133,4,PROD00431,5,969.11,484.56,4360.99
LINE00000404,ORD0000133,5,PROD00245,1,1144.54,114.45,1030.09
LINE00000405,ORD0000134,1,PROD00002,2,120.11,0.0,240.22
LINE00000406,ORD0000134,2,PROD00239,1,1017.96,0.0,1017.96
LINE00000407,ORD0000134,3,PROD00382,6,437.64,131.29,2494.55
LINE00000408,ORD0000134,4,PROD00495,1,127.54,0.0,127.54
LINE00000409,ORD0000134,5,PROD00351,5,520.09,130.02,2470.43
LINE00000410,ORD0000135,1,PROD00068,6,154.52,46.36,880.76
LINE00000411,ORD0000135,2,PROD00171,3,718.54,0.0,2155.62
LINE00000412,ORD0000135,3,PROD00116,2,824.92,164.98,1484.86
LINE00000413,ORD0000136,1,PROD00447,5,133.29,33.32,633.13
LINE00000414,ORD0000136,2,PROD00042,4,407.71,326.17,1304.67
LINE00000415,ORD0000137,1,PROD00043,4,245.09,0.0,980.36
LINE00000416,ORD0000137,2,PROD00462,5,922.46,230.62,4381.68
LINE00000417,ORD0000137,3,PROD00123,3,685.38,0.0,2056.14
LINE00000418,ORD0000137,4,PROD00251,3,169.46,101.68,406.7
LINE00000419,ORD0000138,1,PROD00176,2,941.19,0.0,1882.38
LINE00000420,ORD0000138,2,PROD00217,5,300.21,75.05,1426.0
LINE00000421,ORD0000138,3,PROD00442,6,447.02,0.0,2682.12
LINE00000422,ORD0000138,4,PROD00224,5,1054.39,0.0,5271.95
LINE00000423,ORD0000139,1,PROD00197,6,929.91,0.0,5579.46
LINE00000424,ORD0000139,2,PROD00087,2,717.39,71.74,1363.04
LINE00000425,ORD0000139,3,PROD00129,4,119.29,0.0,477.16
LINE00000426,ORD0000139,4,PROD00089,5,833.41,208.35,3958.7
LINE00000427,ORD0000140,1,PROD00148,1,1042.8,0.0,1042.8
LINE00000428,ORD0000140,2,PROD00013,1,284.96,0.0,284.96
LINE00000429,ORD0000140,3,PROD00007,2,246.01,24.6,467.42
LINE00000430,ORD0000140,4,PROD00213,6,570.7,342.42,3081.78
LINE00000431,ORD0000140,5,PROD00167,6,1153.64,346.09,6575.75
LINE00000432,ORD0000141,1,PROD00220,3,776.64,0.0,2329.92
LINE00000433,ORD0000141,2,PROD00130,6,381.79,458.15,1832.59
LINE00000434,ORD0000141,3,PROD00434,5,175.18,87.59,788.31
LINE00000435,ORD0000141,4,PROD00338,4,265.12,106.05,954.43
LINE00000436,ORD0000142,1,PROD00464,1,910.98,0.0,910.98
LINE00000437,ORD0000142,2,PROD00491,3,614.57,92.19,1751.52
LINE00000438,ORD0000143,1,PROD00030,3,986.59,0.0,2959.77
LINE00000439,ORD0000143,2,PROD00034,2,924.59,0.0,1849.18
LINE00000440,ORD0000143,3,PROD00195,2,375.86,150.34,601.38
LINE00000441,ORD0000143,4,PROD00340,3,69.39,41.63,166.54
LINE00000442,ORD0000144,1,PROD00289,3,833.5,250.05,2250.45
LINE00000443,ORD0000144,2,PROD00280,4,829.23,0.0,3316.92
LINE00000444,ORD0000144,3,PROD00246,4,948.1,0.0,3792.4
LINE00000445,ORD0000144,4,PROD00045,4,98.46,0.0,393.84
LINE00000446,ORD0000145,1,PROD00411,3,894.4,536.64,2146.56
LINE00000447,ORD0000145,2,PROD00128,5,1003.83,1003.83,4015.32
LINE00000448,ORD0000146,1,PROD00398,1,35.49,0.0,35.49
LINE00000449,ORD0000146,2,PROD00313,4,993.28,0.0,3973.12
LINE00000450,ORD0000146,3,PROD00484,6,871.31,522.79,4705.07
LINE00000451,ORD0000147,1,PROD00216,4,1007.45,0.0,4029.8
LINE00000452,ORD0000147,2,PROD00449,2,1139.35,0.0,2278.7
LINE00000453,ORD0000147,3,PROD00026,4,982.5,786.0,3144.0
LINE00000454,ORD0000147,4,PROD00110,2,1070.9,0.0,2141.8
LINE00000455,ORD0000148,1,PROD00233,4,1026.68,205.34,3901.38
LINE00000456,ORD0000148,2,PROD00018,3,377.12,0.0,1131.36
LINE00000457,ORD0000148,3,PROD00287,6,1075.71,1290.85,5163.41
LINE00000458,ORD0000148,4,PROD00462,3,247.55,37.13,705.52
LINE00000459,ORD0000149,1,PROD00267,6,927.62,0.0,5565.72
LINE00000460,ORD0000150,1,PROD00112,6,70.69,0.0,424.14
LINE00000461,ORD0000150,2,PROD00019,6,1100.95,0.0,6605.7
LINE00000462,ORD0000151,1,PROD00387,6,298.38,358.06,1432.22
LINE00000463,ORD0000151,2,PROD00351,5,223.9,223.9,895.6
LINE00000464,ORD0000151,3,PROD00102,1,1103.81,55.19,1048.62
LINE00000465,ORD0000151,4,PROD00418,6,877.22,0.0,5263.32
LINE00000466,ORD0000151,5,PROD00006,1,257.34,51.47,205.87
LINE00000467,ORD0000152,1,PROD00360,4,476.51,95.3,1810.74
LINE00000468,ORD0000152,2,PROD00478,3,120.25,36.08,324.67
LINE00000469,ORD0000152,3,PROD00256,3,572.49,171.75,1545.72
LINE00000470,ORD0000152,4,PROD00240,6,1087.63,652.58,5873.2
LINE00000471,ORD0000153,1,PROD00180,5,616.83,0.0,3084.15
LINE00000472,ORD0000153,2,PROD00252,5,752.74,752.74,3010.96
LINE00000473,ORD0000153,3,PROD00239,5,880.29,0.0,4401.45
LINE00000474,ORD0000153,4,PROD00051,6,699.26,0.0,4195.56
LINE00000475,ORD0000153,5,PROD00235,3,1049.19,0.0,3147.57
LINE00000476,ORD0000154,1,PROD00445,3,503.0,301.8,1207.2
LINE00000477,ORD0000154,2,PROD00302,5,69.72,17.43,331.17
LINE00000478,ORD0000154,3,PROD00410,6,1089.94,0.0,6539.64
LINE00000479,ORD0000154,4,PROD00412,2,768.15,153.63,1382.67
LINE00000480,ORD0000154,5,PROD00441,3,120.24,36.07,324.65
LINE00000481,ORD0000155,1,PROD00265,2,915.5,366.2,1464.8
LINE00000482,ORD0000155,2,PROD00278,4,474.02,94.8,1801.28
LINE00000483,ORD0000156,1,PROD00010,5,632.56,0.0,3162.8
LINE00000484,ORD0000156,2,PROD00481,1,278.63,13.93,264.7
LINE00000485,ORD0000156,3,PROD00026,3,77.26,0.0,231.78
LINE00000486,ORD0000156,4,PROD00049,3,1099.46,0.0,3298.38
LINE00000487,ORD0000156,5,PROD00021,1,330.73,0.0,330.73
LINE00000488,ORD0000157,1,PROD00413,4,451.83,0.0,1807.32
LINE00000489,ORD0000157,2,PROD00430,2,263.12,0.0,526.24
LINE00000490,ORD0000157,3,PROD00244,5,342.27,0.0,1711.35
LINE00000491,ORD0000157,4,PROD00323,4,68.39,54.71,218.85
LINE00000492,ORD0000158,1,PROD00016,4,1036.14,0.0,4144.56
LINE00000493,ORD0000158,2,PROD00349,5,328.22,328.22,1312.88
LINE00000494,ORD0000158,3,PROD00303,5,201.68,201.68,806.72
LINE00000495,ORD0000158,4,PROD00106,4,69.22,0.0,276.88
LINE00000496,ORD0000158,5,PROD00228,5,1148.51,574.25,5168.3
LINE00000497,ORD0000159,1,PROD00230,1,176.46,17.65,158.81
LINE00000498,ORD0000159,2,PROD00059,4,591.64,0.0,2366.56
LINE00000499,ORD0000159,3,PROD00172,-3,1128.34,-0.0,-3385.02
LINE00000500,ORD0000159,4,PROD00385,3,759.07,113.86,2163.35
LINE00000501,ORD0000160,1,PROD00177,3,866.9,0.0,2600.7
LINE00000502,ORD0000161,1,PROD00098,6,1099.78,1319.74,5278.94
LINE00000503,ORD0000161,2,PROD00422,6,1055.88,633.53,5701.75
LINE00000504,ORD0000162,1,PROD00126,5,857.3,0.0,4286.5
LINE00000505,ORD0000162,2,PROD00017,1,218.01,0.0,218.01
LINE00000506,ORD0000162,3,PROD00473,5,920.33,460.17,4141.48
LINE00000507,ORD0000162,4,PROD00445,1,377.62,0.0,377.62
LINE00000508,ORD0000162,5,PROD00231,2,339.2,135.68,542.72
LINE00000509,ORD0000163,1,PROD00094,2,488.32,0.0,976.64
LINE00000510,ORD0000164,1,PROD00040,4,868.79,0.0,3475.16
LINE00000511,ORD0000164,2,PROD00077,2,362.23,144.89,579.57
LINE00000512,ORD0000165,1,PROD00226,1,354.36,70.87,283.49
LINE00000513,ORD0000165,2,PROD00461,1,963.24,96.32,866.92
LINE00000514,ORD0000165,3,PROD00084,4,1045.99,209.2,3974.76
LINE00000515,ORD0000166,1,PROD00311,4,941.48,188.3,3577.62
LINE00000516,ORD0000167,1,PROD00313,6,173.63,208.36,833.42
LINE00000517,ORD0000167,2,PROD00254,2,122.76,0.0,245.52
LINE00000518,ORD0000167,3,PROD00278,2,597.4,0.0,1194.8
LINE00000519,ORD0000168,1,PROD00463,1,851.7,0.0,851.7
LINE00000520,ORD0000168,2,PROD00375,4,921.12,0.0,3684.48
LINE00000521,ORD0000169,1,PROD00042,6,683.08,0.0,4098.48
LINE00000522,ORD0000169,2,PROD00031,2,176.81,70.72,282.9
LINE00000523,ORD0000169,3,PROD00301,6,1040.29,0.0,6241.74
LINE00000524,ORD0000169,4,PROD00461,4,980.68,392.27,3530.45
LINE00000525,ORD0000170,1,PROD00164,6,774.43,929.32,3717.26
LINE00000526,ORD0000170,2,PROD00088,1,734.34,36.72,697.62
LINE00000527,ORD0000170,3,PROD00248,4,114.83,0.0,459.32
LINE00000528,ORD0000170,4,PROD00475,1,1186.95,0.0,1186.95
LINE00000529,ORD0000171,1,PROD00224,6,523.02,313.81,2824.31
LINE00000530,ORD0000171,2,PROD00227,2,1003.89,0.0,2007.78
LINE00000531,ORD0000171,3,PROD00237,5,449.58,112.4,2135.5
LINE00000532,ORD0000171,4,PROD00063,1,812.93,40.65,772.28
LINE00000533,ORD0000171,5,PROD00293,2,83.67,16.73,150.61
LINE00000534,ORD0000172,1,PROD00404,6,788.6,473.16,4258.44
LINE00000535,ORD0000172,2,PROD00381,1,593.72,118.74,474.98
LINE00000536,ORD0000173,1,PROD00327,1,800.7,40.04,760.66
LINE00000537,ORD0000173,2,PROD00332,1,6.73,0.0,6.73
LINE00000538,ORD0000173,3,PROD00397,4,695.02,139.0,2641.08
LINE00000539,ORD0000173,4,PROD00173,2,885.19,0.0,1770.38
LINE00000540,ORD0000174,1,PROD00486,4,609.4,0.0,2437.6
LINE00000541,ORD0000174,2,PROD00113,2,5.09,0.0,10.18
LINE00000542,ORD0000175,1,PROD00387,5,598.89,598.89,2395.56
LINE00000543,ORD0000175,2,PROD00217,1,506.95,0.0,506.95
LINE00000544,ORD0000175,3,PROD00378,3,1001.03,0.0,3003.09
LINE00000545,ORD0000175,4,PROD00213,5,109.78,54.89,494.01
LINE00000546,ORD0000175,5,PROD00308,5,776.41,0.0,3882.05
LINE00000547,ORD0000176,1,PROD00364,4,837.86,335.14,3016.3
LINE00000548,ORD0000176,2,PROD00108,2,840.04,0.0,1680.08
LINE00000549,ORD0000176,3,PROD00194,6,699.66,0.0,4197.96
LINE00000550,ORD0000176,4,PROD00257,5,1031.48,257.87,4899.53
LINE00000551,ORD0000176,5,PROD00106,4,35.63,28.5,114.02
LINE00000552,ORD0000177,1,PROD00406,3,449.73,269.84,1079.35
LINE00000553,ORD0000177,2,PROD00168,4,639.9,0.0,2559.6
LINE00000554,ORD0000177,3,PROD00455,4,847.68,169.54,3221.18
LINE00000555,ORD0000177,4,PROD00074,3,261.16,78.35,705.13
LINE00000556,ORD0000178,1,PROD00106,6,1144.21,0.0,6865.26
LINE00000557,ORD0000178,2,PROD00114,1,1093.67,0.0,1093.67
LINE00000558,ORD0000178,3,PROD00236,2,184.36,0.0,368.72
LINE00000559,ORD0000179,1,PROD00084,1,314.13,0.0,314.13
LINE00000560,ORD0000179,2,PROD00355,4,474.92,0.0,1899.68
LINE00000561,ORD0000179,3,PROD00293,3,878.45,0.0,2635.35
LINE00000562,ORD0000180,1,PROD00332,3,446.99,268.19,1072.78
LINE00000563,ORD0000180,2,PROD00147,6,535.02,0.0,3210.12
LINE00000564,ORD0000180,3,PROD00217,5,185.08,46.27,879.13
LINE00000565,ORD0000181,1,PROD00252,2,970.5,0.0,1941.0
LINE00000566,ORD0000181,2,PROD00285,4,517.02,0.0,2068.08
LINE00000567,ORD0000182,1,PROD00247,6,1160.3,0.0,6961.8
LINE00000568,ORD0000182,2,PROD00131,1,77.73,0.0,77.73
LINE00000569,ORD0000183,1,PROD00271,5,928.17,928.17,3712.68
LINE00000570,ORD0000183,2,PROD00058,6,910.68,0.0,5464.08
LINE00000571,ORD0000183,3,PROD00123,6,554.49,332.69,2994.25
LINE00000572,ORD0000184,1,PROD00245,5,1006.34,503.17,4528.53
LINE00000573,ORD0000184,2,PROD00115,5,297.31,297.31,1189.24
LINE00000574,ORD0000184,3,PROD00259,5,920.13,0.0,4600.65
LINE00000575,ORD0000184,4,PROD00229,2,870.71,174.14,1567.28
LINE00000576,ORD0000184,5,PROD00283,4,666.93,0.0,2667.72
LINE00000577,ORD0000185,1,PROD00077,5,699.12,349.56,3146.04
LINE00000578,ORD0000185,2,PROD00108,3,617.71,92.66,1760.47
LINE00000579,ORD0000185,3,PROD00495,5,1045.31,261.33,4965.22
LINE00000580,ORD0000185,4,PROD00179,5,127.48,31.87,605.53
LINE00000581,ORD0000186,1,PROD00020,6,174.75,0.0,1048.5
LINE00000582,ORD0000186,2,PROD00309,4,970.88,776.7,3106.82
LINE00000583,ORD0000187,1,PROD00120,2,578.51,57.85,1099.17
LINE00000584,ORD0000187,2,PROD00059,6,760.0,0.0,4560.0
LINE00000585,ORD0000187,3,PROD00193,5,726.34,0.0,3631.7
LINE00000586,ORD0000187,4,PROD00207,5,310.5,155.25,1397.25
LINE00000587,ORD0000187,5,PROD00476,1,801.94,0.0,801.94
LINE00000588,ORD0000188,1,PROD00372,2,715.14,143.03,1287.25
LINE00000589,ORD0000188,2,PROD00238,3,73.73,11.06,210.13
LINE00000590,ORD0000188,3,PROD00210,2,1197.13,0.0,2394.26
LINE00000591,ORD0000189,1,PROD00231,2,643.85,0.0,1287.7
LINE00000592,ORD0000189,2,PROD00228,4,531.24,424.99,1699.97
LINE00000593,ORD0000189,3,PROD00344,5,1024.78,256.19,4867.71
LINE00000594,ORD0000189,4,PROD00247,6,278.56,167.14,1504.22
LINE00000595,ORD0000190,1,PROD00024,5,1195.07,597.53,5377.82
LINE00000596,ORD0000191,1,PROD00465,6,693.59,0.0,4161.54
LINE00000597,ORD0000191,2,PROD00459,4,604.15,241.66,2174.94
LINE00000598,ORD0000191,3,PROD00186,5,277.07,0.0,1385.35
LINE00000599,ORD0000192,1,PROD00343,6,585.66,0.0,3513.96
LINE00000600,ORD0000192,2,PROD00072,4,193.61,0.0,774.44
LINE00000601,ORD0000193,1,PROD00124,1,71.12,0.0,71.12
LINE00000602,ORD0000193,2,PROD00355,2,339.19,67.84,610.54
LINE00000603,ORD0000193,3,PROD00180,4,600.23,120.05,2280.87
LINE00000604,ORD0000193,4,PROD00400,1,636.14,0.0,636.14
LINE00000605,ORD0000194,1,PROD00387,1,738.86,36.94,701.92
LINE00000606,ORD0000194,2,PROD00298,4,101.87,0.0,407.48
LINE00000607,ORD0000194,3,PROD00484,3,30.62,0.0,91.86
LINE00000608,ORD0000194,4,PROD00136,3,1166.23,0.0,3498.69
LINE00000609,ORD0000194,5,PROD00307,4,486.53,0.0,1946.12
LINE00000610,ORD0000195,1,PROD00414,3,573.58,0.0,1720.74
LINE00000611,ORD0000195,2,PROD00166,4,794.32,317.73,2859.55
LINE00000612,ORD0000195,3,PROD00284,1,18.44,0.0,18.44
LINE00000613,ORD0000195,4,PROD00261,6,849.76,0.0,5098.56
LINE00000614,ORD0000195,5,PROD00269,6,855.9,0.0,5135.4
LINE00000615,ORD0000196,1,PROD00468,1,696.84,69.68,627.16
LINE00000616,ORD0000197,1,PROD00478,4,523.26,418.61,1674.43
LINE00000617,ORD0000197,2,PROD00500,6,684.29,821.15,3284.59
LINE00000618,ORD0000197,3,PROD00354,3,775.62,0.0,2326.86
LINE00000619,ORD0000197,4,PROD00447,1,1116.08,0.0,1116.08
LINE00000620,ORD0000197,5,PROD00258,3,741.53,0.0,2224.59
LINE00000621,ORD0000198,1,PROD00311,6,272.07,326.48,1305.94
LINE00000622,ORD0000198,2,PROD00429,4,452.78,0.0,1811.12
LINE00000623,ORD0000198,3,PROD00121,3,1141.82,0.0,3425.46
LINE00000624,ORD0000198,4,PROD00290,4,1009.85,403.94,3635.46
LINE00000625,ORD0000199,1,PROD00256,1,860.4,43.02,817.38
LINE00000626,ORD0000199,2,PROD00326,6,1102.07,661.24,5951.18
LINE00000627,ORD0000199,3,PROD00083,4,550.55,0.0,2202.2
LINE00000628,ORD0000199,4,PROD00446,2,838.67,0.0,1677.34
LINE00000629,ORD0000200,1,PROD00479,6,811.58,0.0,4869.48
LINE00000630,ORD0000200,2,PROD00006,2,288.15,0.0,576.3
LINE00000631,ORD0000200,3,PROD00236,2,598.65,0.0,1197.3
LINE00000632,ORD0000200,4,PROD00432,3,891.87,133.78,2541.83
LINE00000633,ORD0000201,1,PROD00224,5,567.09,567.09,2268.36
LINE00000634,ORD0000201,2,PROD00355,6,677.79,406.67,3660.07
LINE00000635,ORD0000201,3,PROD00130,1,1077.06,0.0,1077.06
LINE00000636,ORD0000201,4,PROD00194,3,292.18,87.65,788.89
LINE00000637,ORD0000202,1,PROD00265,6,16.67,5.0,95.02
LINE00000638,ORD0000202,2,PROD00255,1,190.16,0.0,190.16
LINE00000639,ORD0000202,3,PROD00013,3,1047.46,0.0,3142.38
LINE00000640,ORD0000202,4,PROD00351,4,736.18,294.47,2650.25
LINE00000641,ORD0000202,5,PROD00272,1,1141.36,0.0,1141.36
LINE00000642,ORD0000203,1,PROD00458,5,266.76,133.38,1200.42
LINE00000643,ORD0000203,2,PROD00444,6,192.35,0.0,1154.1
LINE00000644,ORD0000203,3,PROD00484,3,311.08,0.0,933.24
LINE00000645,ORD0000204,1,PROD00066,3,223.37,0.0,670.11
LINE00000646,ORD0000204,2,PROD00315,1,367.93,36.79,331.14
LINE00000647,ORD0000204,3,PROD00098,3,339.17,0.0,1017.51
LINE00000648,ORD0000204,4,PROD00295,5,963.03,481.51,4333.64
LINE00000649,ORD0000205,1,PROD00206,6,107.05,32.12,610.18
LINE00000650,ORD0000205,2,PROD00481,5,721.64,0.0,3608.2
LINE00000651,ORD0000205,3,PROD00163,1,289.97,0.0,289.97
LINE00000652,ORD0000206,1,PROD00247,5,395.94,0.0,1979.7
LINE00000653,ORD0000206,2,PROD00345,1,422.33,84.47,337.86
LINE00000654,ORD0000206,3,PROD00034,4,719.3,575.44,2301.76
LINE00000655,ORD0000206,4,PROD00211,1,1008.18,0.0,1008.18
LINE00000656,ORD0000207,1,PROD00266,6,943.4,0.0,5660.4
LINE00000657,ORD0000208,1,PROD00332,3,54.04,16.21,145.91
LINE00000658,ORD0000208,2,PROD00013,1,81.3,0.0,81.3
LINE00000659,ORD0000208,3,PROD00118,6,454.03,272.42,2451.76
LINE00000660,ORD0000208,4,PROD00161,5,178.59,0.0,892.95
LINE00000661,ORD0000209,1,PROD00299,5,531.76,265.88,2392.92
LINE00000662,ORD0000209,2,PROD00204,5,910.46,455.23,4097.07
LINE00000663,ORD0000210,1,PROD00004,5,693.66,0.0,3468.3
LINE00000664,ORD0000210,2,PROD00029,6,228.58,0.0,1371.48
LINE00000665,ORD0000211,1,PROD00025,2,94.29,0.0,188.58
LINE00000666,ORD0000211,2,PROD00287,3,463.07,0.0,1389.21
LINE00000667,ORD0000211,3,PROD00050,2,894.14,178.83,1609.45
LINE00000668,ORD0000212,1,PROD00360,6,493.03,0.0,2958.18
LINE00000669,ORD0000212,2,PROD00271,6,657.83,789.4,3157.58
LINE00000670,ORD0000213,1,PROD00480,4,394.51,157.8,1420.24
LINE00000671,ORD0000213,2,PROD00140,5,86.21,0.0,431.05
LINE00000672,ORD0000213,3,PROD00279,1,715.11,0.0,715.11
LINE00000673,ORD0000213,4,PROD00236,4,427.08,0.0,1708.32
LINE00000674,ORD0000213,5,PROD00464,1,748.54,0.0,748.54
LINE00000675,ORD0000214,1,PROD00352,6,1014.12,0.0,6084.72
LINE00000676,ORD0000214,2,PROD00157,3,307.92,46.19,877.57
LINE00000677,ORD0000214,3,PROD00205,5,568.95,0.0,2844.75
LINE00000678,ORD0000214,4,PROD00440,4,188.04,0.0,752.16
LINE00000679,ORD0000215,1,PROD00300,3,474.03,0.0,1422.09
LINE00000680,ORD0000216,1,PROD00185,3,753.25,0.0,2259.75
LINE00000681,ORD0000216,2,PROD00431,1,1031.58,0.0,1031.58
LINE00000682,ORD0000216,3,PROD00470,6,935.48,0.0,5612.88
LINE00000683,ORD0000217,1,PROD00192,1,503.37,100.67,402.7
LINE00000684,ORD0000217,2,PROD00434,4,522.15,0.0,2088.6
LINE00000685,ORD0000217,3,PROD00317,3,39.77,0.0,119.31
LINE00000686,ORD0000218,1,PROD00191,5,1023.82,1023.82,4095.28
LINE00000687,ORD0000219,1,PROD00457,4,399.15,159.66,1436.94
LINE00000688,ORD0000219,2,PROD00294,5,259.25,64.81,1231.44
LINE00000689,ORD0000219,3,PROD00050,6,1161.0,696.6,6269.4
LINE00000690,ORD0000219,4,PROD00116,5,373.52,0.0,1867.6
LINE00000691,ORD0000220,1,PROD00022,2,1052.23,210.45,1894.01
LINE00000692,ORD0000220,2,PROD00043,6,232.88,0.0,1397.28
LINE00000693,ORD0000220,3,PROD00375,6,949.94,569.96,5129.68
LINE00000694,ORD0000220,4,PROD00304,4,970.59,0.0,3882.36
LINE00000695,ORD0000221,1,PROD00465,1,170.01,8.5,161.51
LINE00000696,ORD0000222,1,PROD00096,4,90.14,0.0,360.56
LINE00000697,ORD0000222,2,PROD00087,3,812.31,0.0,2436.93
LINE00000698,ORD0000222,3,PROD00298,1,125.35,25.07,100.28
LINE00000699,ORD0000223,1,PROD00391,2,527.04,52.7,1001.38
LINE00000700,ORD0000224,1,PROD00324,2,584.53,0.0,1169.06
LINE00000701,ORD0000224,2,PROD00486,5,135.34,0.0,676.7
LINE00000702,ORD0000225,1,PROD00125,1,736.43,73.64,662.79
LINE00000703,ORD0000225,2,PROD00084,1,1196.06,0.0,1196.06
LINE00000704,ORD0000226,1,PROD00107,4,643.14,0.0,2572.56
LINE00000705,ORD0000226,2,PROD00378,3,466.12,0.0,1398.36
LINE00000706,ORD0000227,1,PROD00079,5,534.35,534.35,2137.4
LINE00000707,ORD0000227,2,PROD00494,3,503.13,75.47,1433.92
LINE00000708,ORD0000228,1,PROD00018,4,499.65,199.86,1798.74
LINE00000709,ORD0000228,2,PROD00472,6,791.78,0.0,4750.68
LINE00000710,ORD0000228,3,PROD00367,5,53.68,0.0,268.4
LINE00000711,ORD0000228,4,PROD00337,3,1089.37,326.81,2941.3
LINE00000712,ORD0000228,5,PROD00386,3,1105.29,663.17,2652.7
LINE00000713,ORD0000229,1,PROD00427,5,143.43,35.86,681.29
LINE00000714,ORD0000229,2,PROD00468,3,1038.86,0.0,3116.58
LINE00000715,ORD0000230,1,PROD00279,3,327.12,196.27,785.09
LINE00000716,ORD0000231,1,PROD00326,4,650.84,260.34,2343.02
LINE00000717,ORD0000231,2,PROD00318,1,1153.85,57.69,1096.16
LINE00000718,ORD0000231,3,PROD00475,6,961.25,576.75,5190.75
LINE00000719,ORD0000232,1,PROD00447,3,1056.5,316.95,2852.55
LINE00000720,ORD0000233,1,PROD00403,3,805.3,483.18,1932.72
LINE00000721,ORD0000234,1,PROD00048,3,328.96,49.34,937.54
LINE00000722,ORD0000235,1,PROD00057,6,714.73,0.0,4288.38
LINE00000723,ORD0000235,2,PROD00445,4,116.38,0.0,465.52
LINE00000724,ORD0000235,3,PROD00432,4,1102.86,220.57,4190.87
LINE00000725,ORD0000235,4,PROD00220,2,1093.29,109.33,2077.25
LINE00000726,ORD0000235,5,PROD00439,5,666.18,0.0,3330.9
LINE00000727,ORD0000236,1,PROD00351,6,402.37,482.84,1931.38
LINE00000728,ORD0000236,2,PROD00218,4,267.7,53.54,1017.26
LINE00000729,ORD0000236,3,PROD00456,4,435.89,174.36,1569.2
LINE00000730,ORD0000237,1,PROD00340,5,721.43,0.0,3607.15
LINE00000731,ORD0000237,2,PROD00120,2,334.26,0.0,668.52
LINE00000732,ORD0000237,3,PROD00093,5,127.23,31.81,604.34
LINE00000733,ORD0000238,1,PROD00262,4,517.7,0.0,2070.8
LINE00000734,ORD0000238,2,PROD00270,3,738.61,0.0,2215.83
LINE00000735,ORD0000239,1,PROD00281,1,377.9,0.0,377.9
LINE00000736,ORD0000239,2,PROD00365,5,284.27,0.0,1421.35
LINE00000737,ORD0000239,3,PROD00338,3,647.31,0.0,1941.93
LINE00000738,ORD0000239,4,PROD00045,3,903.48,0.0,2710.44
LINE00000739,ORD0000240,1,PROD00347,1,757.79,0.0,757.79
LINE00000740,ORD0000240,2,PROD00418,2,417.88,0.0,835.76
LINE00000741,ORD0000240,3,PROD00084,1,1135.76,0.0,1135.76
LINE00000742,ORD0000241,1,PROD00153,5,350.99,0.0,1754.95
LINE00000743,ORD0000241,2,PROD00404,3,550.21,165.06,1485.57
LINE00000744,ORD0000241,3,PROD00090,2,537.51,215.0,860.02
LINE00000745,ORD0000241,4,PROD00057,2,924.93,369.97,1479.89
LINE00000746,ORD0000242,1,PROD00498,4,95.99,76.79,307.17
LINE00000747,ORD0000242,2,PROD00178,4,671.29,0.0,2685.16
LINE00000748,ORD0000242,3,PROD00485,5,657.81,657.81,2631.24
LINE00000749,ORD0000242,4,PROD00339,5,1187.04,0.0,5935.2
LINE00000750,ORD0000243,1,PROD00385,1,262.48,52.5,209.98
LINE00000751,ORD0000243,2,PROD00254,3,836.98,502.19,2008.75
LINE00000752,ORD0000244,1,PROD00229,1,635.63,0.0,635.63
LINE00000753,ORD0000244,2,PROD00100,3,37.99,5.7,108.27
LINE00000754,ORD0000244,3,PROD00322,5,574.62,287.31,2585.79
LINE00000755,ORD0000245,1,PROD00209,1,896.3,0.0,896.3
